lipid,type,LogFC_cKO,PValue_cKO,FDR_cKO,LogFC_WT,PValue_WT,FDR_WT,min_PValue,min_FDR,LogFC_difference,LogFC_difference_abs
PS(44:0),PS,-0.0751564518267614,0.8060326311836916,0.9310423216681992,-0.1103993838205558,0.7364639976418784,0.9518010763619048,0.7364639976418784,0.9310423216681992,0.0352429319937944,0.0352429319937944
LPE(16:1),PE,-0.0746593083314011,0.8072895633190458,0.9317752322965394,0.015749774707999,0.9617533554248408,0.994176980824487,0.8072895633190458,0.9317752322965394,-0.0904090830394001,0.0904090830394001
[TG(56:5)]_FA18:2,TAG,-0.0743463623155913,0.8080797262019798,0.9319686826844096,-0.126421102388083,0.69991729819475,0.9315986261572764,0.69991729819475,0.9315986261572764,0.05207474007249169,0.05207474007249169
[TG(52:3)]_FA16:1,TAG,-0.0733772911879816,0.8105296142542168,0.9335971515031234,-0.0645987516414258,0.8439486869824949,0.9837095157227284,0.8105296142542168,0.9335971515031234,-0.008778539546555802,0.008778539546555802
ecdysone palmitate | CE(22:3) | 20:2 Stigmasteryl ester | 20:3 Sitosteryl ester,CE,-0.0730981608300458,0.8112354323961908,0.9335971515031234,0.412429710474355,0.2118599243711254,0.5870286463208662,0.2118599243711254,0.5870286463208662,-0.4855278713044008,0.4855278713044008
PE(26:1),PE,0.0727327803167147,0.8118805750286995,0.9335971515031234,-0.0705909823772215,0.8296774666667822,0.979516693690988,0.8118805750286995,0.9335971515031234,0.1433237626939362,0.1433237626939362
PS(32:4),PS,0.0726923431862173,0.811986300104921,0.9335971515031234,0.2138529396319345,0.5160324875115399,0.8433413032803222,0.5160324875115399,0.8433413032803222,-0.1411605964457172,0.1411605964457172
PE(44:0),PE,0.0723710337403153,0.8128051068400015,0.9338213698691344,-0.2620971191712235,0.4238408582841824,0.777130438394809,0.4238408582841824,0.777130438394809,0.3344681529115388,0.3344681529115388
CE(22:6),CE,0.0713524357127004,0.8153858184855012,0.9338967027916414,0.6116238314456239,0.06518418003036,0.4119553089971299,0.06518418003036,0.4119553089971299,-0.5402713957329235,0.5402713957329235
PG(36:6),PG,0.0712599571807218,0.815624399955589,0.9338967027916414,0.1759319881393537,0.5929255507825631,0.887116016182306,0.5929255507825631,0.887116016182306,-0.10467203095863191,0.10467203095863191
PG(44:2),PG,-0.0712233738253036,0.8159899046435984,0.9338967027916414,-0.0087558256743617,0.9787264834702384,0.9958835006850446,0.8159899046435984,0.9338967027916414,-0.062467548150941896,0.062467548150941896
PI(40:9),PI,-0.071942699853143,0.8141692254747851,0.9338967027916414,-0.0230275432253343,0.9440831217386272,0.9931780978515284,0.8141692254747851,0.9338967027916414,-0.048915156627808695,0.048915156627808695
PS(O-32:1),PS,0.0717896925661272,0.8142758180629436,0.9338967027916414,0.2431664151624575,0.4604004903223414,0.7930687761279626,0.4604004903223414,0.7930687761279626,-0.1713767225963303,0.1713767225963303
Palmitoylcarnitine | (5Z)-13-carboxytridec-5-enoylcarnitine,CAR,-0.070206772756089,0.8185629261618266,0.9361258215922492,0.6702944858853813,0.0435702555584206,0.3982110265122925,0.0435702555584206,0.3982110265122925,-0.7405012586414703,0.7405012586414703
PS(28:2),PS,-0.0698724984325105,0.8194127864100131,0.936382397905183,-0.0766228636060519,0.8153656237415012,0.9749823505617534,0.8153656237415012,0.936382397905183,0.006750365173541398,0.006750365173541398
PC(42:6),PC,-0.0689803057282806,0.8216764313453804,0.938252950209027,-0.0421067726013902,0.8979265971197177,0.9909330421616108,0.8216764313453804,0.938252950209027,-0.026873533126890392,0.026873533126890392
PS(40:3),PS,0.0675956834887075,0.8249525385870253,0.941275876726202,0.0393158823777225,0.9047407939006402,0.9909330421616108,0.8249525385870253,0.941275876726202,0.028279801110984992,0.028279801110984992
CE(16:3),CE,0.0667183309631291,0.8271876416502728,0.9415200020682444,0.8981477297917116,0.0071698693329332,0.1555361754585757,0.0071698693329332,0.1555361754585757,-0.8314293988285826,0.8314293988285826
LPS(20:2) | PS(20:2)_2,PS,0.0668919865714813,0.8267466834241513,0.9415200020682444,-0.3753014761375703,0.2518827749428507,0.6239623911719968,0.2518827749428507,0.6239623911719968,0.4421934627090516,0.4421934627090516
PG(36:8),PG,-0.0669818403302871,0.8267559412254174,0.9415200020682444,0.051765299038575,0.8748120983440139,0.9899123625760864,0.8267559412254174,0.9415200020682444,-0.11874713936886211,0.11874713936886211
PS(36:8),PS,0.0665246628786831,0.8276822463071541,0.9415200020682444,0.0937191055267118,0.7755723537029422,0.9653250529300096,0.7755723537029422,0.9415200020682444,-0.0271944426480287,0.0271944426480287
CE(22:5),CE,0.0660875328460145,0.8287966561124543,0.9419223558687668,0.6408830850501255,0.0534898442099878,0.4119553089971299,0.0534898442099878,0.4119553089971299,-0.5747955522041109,0.5747955522041109
"Docosa-4,7,10,13,16-pentaenoyl carnitine | Clupanodonyl carnitine",CAR,-0.0654698629896774,0.8306030788569244,0.9419223558687668,0.7403953920190213,0.0260433116686703,0.33609342731034,0.0260433116686703,0.33609342731034,-0.8058652550086987,0.8058652550086987
LPG(18:2) | PG(18:2)_2,PG,0.0651542534807109,0.8311819853725055,0.9419223558687668,0.0161083706901371,0.9608833134455552,0.994176980824487,0.8311819853725055,0.9419223558687668,0.0490458827905738,0.0490458827905738
LPS(16:0) | PS(16:0)_2,PS,0.0652480054777136,0.830940651613964,0.9419223558687668,-0.0782996406267415,0.8113969352694039,0.9737979562236596,0.8113969352694039,0.9419223558687668,0.14354764610445508,0.14354764610445508
PE(P-30:0),PE,0.0654425716878215,0.8304453555280142,0.9419223558687668,-0.1694810062257374,0.6052392114668547,0.8897889842626462,0.6052392114668547,0.8897889842626462,0.2349235779135589,0.2349235779135589
[TG(54:4)]_FA18:0,TAG,0.0644946425463171,0.8328645874949032,0.9431151947654084,0.109105585594541,0.7400131523276405,0.9518010763619048,0.7400131523276405,0.9431151947654084,-0.04461094304822391,0.04461094304822391
PE(42:10),PE,0.0628283463933777,0.8371248820046117,0.9464935800687838,-0.2021934643583766,0.5373750357144477,0.8539813465653165,0.5373750357144477,0.8539813465653165,0.2650218107517543,0.2650218107517543
PE(42:2)_2,PE,0.0630091898879875,0.8366613997840792,0.9464935800687838,-0.365235020793701,0.2648376018248211,0.6399377485630814,0.2648376018248211,0.6399377485630814,0.4282442106816885,0.4282442106816885
PE(44:3),PE,0.0625877475180657,0.8377448186981554,0.9464935800687838,-0.2607445599744222,0.4262382259421953,0.777130438394809,0.4262382259421953,0.777130438394809,0.32333230749248787,0.32333230749248787
LPS(22:1) | PS(22:1)_2,PS,0.0618113219681104,0.8397281222635297,0.946591113726283,0.0599103356738058,0.8553323419824217,0.9899123625760864,0.8397281222635297,0.946591113726283,0.0019009862943046019,0.0019009862943046019
PS(42:0),PS,0.0620771909373368,0.8390478270812464,0.946591113726283,-0.1107599512181579,0.7356347819088765,0.9518010763619048,0.7356347819088765,0.946591113726283,0.1728371421554947,0.1728371421554947
PS(42:9),PS,0.0619765009904994,0.8393056848046595,0.946591113726283,0.0287932449236765,0.9301513403082428,0.9909330421616108,0.8393056848046595,0.946591113726283,0.0331832560668229,0.0331832560668229
Cholesteryl nitrolinoleate,CE,0.0611609457592493,0.8413900521797869,0.947723247107937,0.5932960464966206,0.0735416609976547,0.4119553089971299,0.0735416609976547,0.4119553089971299,-0.5321351007373714,0.5321351007373714
LPE(17:2),PE,-0.060499509708715,0.8432827552019846,0.947723247107937,-0.198408950954383,0.5450294861427639,0.8606636505862,0.5450294861427639,0.8606636505862,0.13790944124566798,0.13790944124566798
LPS(17:0) | PS(O-18:0),PS,0.0606732364690332,0.8426388406503301,0.947723247107937,0.0261695996633538,0.9364986987271172,0.991035192418787,0.8426388406503301,0.947723247107937,0.0345036368056794,0.0345036368056794
PE(42:2),PE,0.060182013172354,0.8438978546391984,0.947723247107937,-0.2940201620116779,0.3695233408641677,0.7319148620136118,0.3695233408641677,0.7319148620136118,0.3542021751840319,0.3542021751840319
PE(O-32:5),PE,0.0606087820312227,0.8428076321267953,0.947723247107937,-0.3049798870639932,0.3519351309390388,0.7198586744480144,0.3519351309390388,0.7198586744480144,0.3655886690952159,0.3655886690952159
"(5Z,8Z)-tetradecadienoylcarnitine",CAR,0.0588918612109286,0.8472042580504309,0.9485899583406844,0.8423528110085557,0.011551964526128,0.2065252961306802,0.011551964526128,0.2065252961306802,-0.7834609497976271,0.7834609497976271
"Cer(d14:2(4E,6E)/24:0(2OH))",Cer,-0.0593303046421799,0.8462759478734847,0.9485899583406844,-0.0629637123285206,0.8478576098614768,0.9869695505152652,0.8462759478734847,0.9485899583406844,0.0036334076863407047,0.0036334076863407047
LPG(18:2) | PG(18:2),PG,0.0590040448108348,0.8469188127298117,0.9485899583406844,0.0511566179230445,0.876272946111321,0.9899123625760864,0.8469188127298117,0.9485899583406844,0.007847426887790297,0.007847426887790297
PS(34:5)_2,PS,0.059025234238331,0.8468639794674923,0.9485899583406844,0.595968556561685,0.0722728061417582,0.4119553089971299,0.0722728061417582,0.4119553089971299,-0.5369433223233541,0.5369433223233541
[TG(56:6)]_FA16:1,TAG,0.0581119235996884,0.8492058362798942,0.9487023409783594,-0.2567187999203434,0.433411596257609,0.777130438394809,0.433411596257609,0.777130438394809,0.31483072352003183,0.31483072352003183
lanosteryl oleate | 20:2 Campesteryl ester,CE,0.0582942064245599,0.8487364825692463,0.9487023409783594,0.5799984425253639,0.0801441628257433,0.4119553089971299,0.0801441628257433,0.4119553089971299,-0.521704236100804,0.521704236100804
PG(30:1),PG,0.0585161585644255,0.8481688904155814,0.9487023409783594,0.1133963343828511,0.730195989615091,0.950524692568514,0.730195989615091,0.9487023409783594,-0.0548801758184256,0.0548801758184256
LPS(15:0) | PS(O-16:0),PS,-0.0577436771555842,0.8503289531094654,0.9492486523526248,0.317460563564694,0.335755025928937,0.7039569661283176,0.335755025928937,0.7039569661283176,-0.3752042407202782,0.3752042407202782
[TG(56:7)]_FA18:1,TAG,0.055807122105639,0.8551218316832485,0.9503469799775968,-0.0292752740100716,0.92894123222329,0.9909330421616108,0.8551218316832485,0.9503469799775968,0.0850823961157106,0.0850823961157106
"Cer(d14:2(4E,6E)/20:1(11Z))",Cer,0.0559919145975318,0.8546504021611298,0.9503469799775968,-0.4065604195371909,0.2144987772461681,0.5870286463208662,0.2144987772461681,0.5870286463208662,0.4625523341347227,0.4625523341347227
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))",Cer,-0.0564650391379952,0.8536074238192906,0.9503469799775968,-0.0223202966691935,0.9457977806145832,0.994176980824487,0.8536074238192906,0.9503469799775968,-0.0341447424688017,0.0341447424688017
CerP(d18:1/14:0),Cer,-0.0563913988395549,0.8538698100278173,0.9503469799775968,0.4349206509059921,0.1883934944055117,0.5606860062128253,0.1883934944055117,0.5606860062128253,-0.491312049745547,0.491312049745547
CerP(d18:1/20:0),Cer,0.0567081862262407,0.8528806577513027,0.9503469799775968,0.3674040766533574,0.2658926383475194,0.6399377485630814,0.2658926383475194,0.6399377485630814,-0.3106958904271167,0.3106958904271167
LPG(17:0) | PG(16:0) | PG(O-18:0)_2,PG,0.0568235621805425,0.8525102270019499,0.9503469799775968,-0.055503151382359,0.8657055233764561,0.9899123625760864,0.8525102270019499,0.9503469799775968,0.1123267135629015,0.1123267135629015
PG(34:6),PG,-0.0555769368026471,0.8558802849642495,0.9504842630500604,0.3057160683875625,0.3538498910937617,0.7216802274759692,0.3538498910937617,0.7216802274759692,-0.36129300519020957,0.36129300519020957
PI(O-40:1) | PI(P-40:0),PI,0.0548755798199123,0.8575178815357664,0.9515969374789046,-0.0781983472472168,0.8116407626274467,0.9737979562236596,0.8116407626274467,0.9515969374789046,0.13307392706712912,0.13307392706712912
PC(O-42:0),PC,-0.0544311453440694,0.8588163639321367,0.9523319235603026,-0.0102297375102706,0.9751454118944768,0.994176980824487,0.8588163639321367,0.9523319235603026,-0.0442014078337988,0.0442014078337988
[TG(56:2)]_FA18:1,TAG,0.0536113778777892,0.8607660187004532,0.9537873649108648,-0.4129226697366695,0.207393054473245,0.5824904362972755,0.207393054473245,0.5824904362972755,0.4665340476144587,0.4665340476144587
Cer(d18:0/18:0),Cer,0.0527295620998721,0.8630494450290732,0.9556102213080788,-0.0932584305021609,0.7762484022048489,0.9653250529300096,0.7762484022048489,0.9556102213080788,0.145987992602033,0.145987992602033
LPG(17:0) | PG(16:0) | PG(O-18:0),PG,0.0521939767457992,0.8644109641962405,0.956410357281428,-0.0440844424889977,0.8931582959690951,0.9909330421616108,0.8644109641962405,0.956410357281428,0.09627841923479691,0.09627841923479691
LPI(18:0) | PI(18:0),PI,-0.0519346592050481,0.8652248801897975,0.9566038741832548,-0.265461664398764,0.417889080750753,0.7771179551352512,0.417889080750753,0.7771179551352512,0.21352700519371592,0.21352700519371592
[TG(52:2)]_FA16:1,TAG,-0.0486653648248389,0.8736306753850446,0.9573890585132584,-0.3968149996861141,0.2256849123712723,0.5997681685436115,0.2256849123712723,0.5997681685436115,0.3481496348612752,0.3481496348612752
[TG(54:5)]_FA18:1,TAG,0.048533274580515,0.8738429623613218,0.9573890585132584,0.1289888212823125,0.6949037434221104,0.9315986261572764,0.6949037434221104,0.9315986261572764,-0.08045554670179751,0.08045554670179751
[TG(58:10)]_FA20:0,TAG,-0.0489700604851538,0.8728470183364246,0.9573890585132584,-0.160664507808447,0.6241594164147363,0.9001120856631164,0.6241594164147363,0.9001120856631164,0.11169444732329319,0.11169444732329319
[TG(58:3)]_FA20:4,TAG,0.0487725825077219,0.873225231746222,0.9573890585132584,-0.7192586374112163,0.0281207554371704,0.3598014605935397,0.0281207554371704,0.3598014605935397,0.7680312199189382,0.7680312199189382
20:0 Campesteryl ester,CE,0.0489286647986128,0.8728228790215278,0.9573890585132584,0.5985215038220769,0.0710731899762314,0.4119553089971299,0.0710731899762314,0.4119553089971299,-0.5495928390234641,0.5495928390234641
FA(22:0),FA,-0.0505555668256245,0.8687678993236105,0.9573890585132584,0.9152943095090246,0.0061641650834765,0.144183673905694,0.0061641650834765,0.144183673905694,-0.965849876334649,0.965849876334649
LPS(14:0),PS,0.0506676968108047,0.8685348211564146,0.9573890585132584,0.582464603848644,0.0792892500591684,0.4119553089971299,0.0792892500591684,0.4119553089971299,-0.5317969070378392,0.5317969070378392
LPS(16:0) | PS(16:0),PS,0.0503958647977574,0.8690421269791423,0.9573890585132584,-0.0902803715279907,0.7831889879623175,0.9654881326627714,0.7831889879623175,0.9573890585132584,0.1406762363257481,0.1406762363257481
LPS(22:4) | PS(22:4)_2,PS,-0.0503366985100573,0.869334036686803,0.9573890585132584,0.1769218454551874,0.590854112666192,0.887116016182306,0.590854112666192,0.887116016182306,-0.2272585439652447,0.2272585439652447
PE(28:0),PE,0.050353875074461,0.8691526029300376,0.9573890585132584,-0.2909619204580304,0.3745401595520997,0.7367761088692422,0.3745401595520997,0.7367761088692422,0.34131579553249136,0.34131579553249136
PE(44:7),PE,0.0495669398202521,0.8711813187667053,0.9573890585132584,-0.2346879930144608,0.4739674664242089,0.8044549855295247,0.4739674664242089,0.8044549855295247,0.2842549328347129,0.2842549328347129
PS(40:2),PS,0.0485273231316649,0.873858910126388,0.9573890585132584,-0.0359610835093806,0.9127658989459072,0.9909330421616108,0.873858910126388,0.9573890585132584,0.0844884066410455,0.0844884066410455
PS(42:6),PS,0.0483761613797653,0.8742490601119736,0.9573890585132584,-0.1364158931353631,0.6774555258045785,0.921633151091849,0.6774555258045785,0.921633151091849,0.1847920545151284,0.1847920545151284
PC(O-42:4),PC,0.0478205398112313,0.8756810026345149,0.9582561849004888,0.0086694048722251,0.9789396679867208,0.9958835006850446,0.8756810026345149,0.9582561849004888,0.039151134939006196,0.039151134939006196
[TG(56:8)]_FA18:2,TAG,0.0470297221216585,0.8777225047687925,0.9591512725295764,-0.0281294769370277,0.931716230704398,0.9909330421616108,0.8777225047687925,0.9591512725295764,0.0751591990586862,0.0751591990586862
LPE(18:2),PE,-0.0468055406305313,0.8784211053026383,0.9591512725295764,-0.1799872745875377,0.5830333906519694,0.8855486985554861,0.5830333906519694,0.8855486985554861,0.1331817339570064,0.1331817339570064
PG(42:0),PG,0.0468185827181376,0.8782686781825115,0.9591512725295764,-0.0244132888087162,0.9407221165177664,0.991035192418787,0.8782686781825115,0.9591512725295764,0.0712318715268538,0.0712318715268538
LPS(22:1) | PS(22:1),PS,0.045363621237186,0.8820249474336546,0.9623843631983824,0.057322489096423,0.8615126550583119,0.9899123625760864,0.8615126550583119,0.9623843631983824,-0.011958867859236999,0.011958867859236999
FA(14:0),FA,-0.0449356610709001,0.8832377192557311,0.9630057288607644,0.3890495668619505,0.2387181090308066,0.6140223526101675,0.2387181090308066,0.6140223526101675,-0.4339852279328506,0.4339852279328506
[TG(58:1)]_FA20:0,TAG,0.0442257952079033,0.8849631084618169,0.9634834715398836,-0.3501123214365721,0.285158206716669,0.6597864535623702,0.285158206716669,0.6597864535623702,0.39433811664447543,0.39433811664447543
Cer(d18:2/20:0),Cer,-0.0444843740108776,0.8844605372743521,0.9634834715398836,0.4409137420147276,0.1824316160802133,0.5545368567360534,0.1824316160802133,0.5545368567360534,-0.48539811602560523,0.48539811602560523
PG(O-30:1),PG,-0.0438967490050172,0.8859179048068454,0.963822022889424,0.1265336003490041,0.7004187842020309,0.9315986261572764,0.7004187842020309,0.9315986261572764,-0.1704303493540213,0.1704303493540213
LPS(22:4) | PS(22:4),PS,-0.0430543692641627,0.8880935860580917,0.964786718671236,0.1509621601817267,0.6463201082991508,0.9089265229352174,0.6463201082991508,0.9089265229352174,-0.1940165294458894,0.1940165294458894
PS(44:7),PS,-0.0431085319414887,0.887952903688677,0.964786718671236,-0.1118364528267325,0.7331599639270852,0.9518010763619048,0.7331599639270852,0.9518010763619048,0.0687279208852438,0.0687279208852438
