lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,AK0141,AK0145,AK0164,AK0174,AK0175,AK0144,AK0147,AK0154,AK0155,AK0166,AK0168,AK0139,AK0161,AK0170,AK0200,AK0202,AK0204,AK0135,AK0140,AK0142,AK0157,AK0169,Blank-1x
FA(17:1),0.576586009,9.824124557,3.026483845,0.081915357,0.411955309,11,11,WT,5xFAD,FA,1099657.733,2147655.384,450394.2327,861447.465,579743.8011,499107.1583,665660.765,1070197.303,839501.0829,656352.0078,714101.8266,966160.9317,810673.1,671004.913,940176.3083,574045.4933,897015.1364,523913.2621,230187.7952,237442.3799,256703.4201,487487.0215,172610.3324
lanosteryl oleate | 20:2 Campesteryl ester,0.579998443,10.59558117,3.061975783,0.080144163,0.411955309,11,11,WT,5xFAD,CE,3138225.284,1906828.432,2753713.794,824782.0011,968815.472,1448784.686,1304406.449,1001790.665,1609896.503,1472937.706,1643996.31,588849.6539,671196.4097,614589.1882,234559.4978,86286.8259,847091.7694,97374.4873,296464.2277,294683.0333,154291.4874,85573.96616,105412.0477
LPE(18:3),-0.639720069,7.50208472,3.815130123,0.05079166,0.411955309,11,11,WT,5xFAD,PE,475470.8989,350976.3273,237158.2964,402810.713,214336.2135,80399.88668,122280.7483,97835.3269,149237.7499,67388.84406,122029.9072,1880596.564,2316077.63,2106918.739,2283845.478,1340015.235,2475508.112,1188471.25,612965.1244,643354.9694,824331.1058,1053048.858,25971.14197
LPG(14:0),0.59166119,1.347984636,3.173709884,0.074832288,0.411955309,11,11,WT,5xFAD,PG,2163.280163,2093.180161,2203.920155,2457.16016,2052.10014,1716.84013,1713.980122,1620.820107,1588.520115,1680.260105,1793.520096,1894608.511,608057.3374,613730.7241,871526.0172,380592.8669,658222.2139,426975.5103,264698.2191,248815.0767,289620.8831,502551.2899,1538.660114
LPG(18:0) | PG(18:0),0.647940613,8.630975259,3.809831999,0.050952561,0.411955309,11,11,WT,5xFAD,PG,460344.3684,222136.7781,400453.5496,286690.5406,278937.3159,233936.357,264448.7817,163362.533,374081.8249,229486.3376,328916.158,1723266.928,1301265.309,1631409.143,1738138.168,1883272.519,1395032.683,1991620.535,1509075.459,2006468.709,1823057.408,1576281.363,256118.9769
LPG(20:5) | PG(20:5)_2,0.581389519,6.776675474,3.076282026,0.079441937,0.411955309,11,11,WT,5xFAD,PG,125400.2295,109325.4069,96857.94574,108747.7878,82810.50543,76176.44507,67716.62476,79091.44501,85221.70599,75917.82581,87572.14722,1140091.296,947215.4222,800329.1445,1123700.344,680982.6565,1029316.774,596626.3002,265741.1,290796.3199,325443.7582,572165.9617,52225.88373
LPI(18:3) | PI(18:3),0.642286616,7.442368856,3.744531382,0.052980582,0.411955309,11,11,WT,5xFAD,PI,155629.9308,214615.0783,246102.178,269297.6182,101920.4271,116756.4662,231217.9787,149308.6893,224910.237,85463.36492,87516.30565,4486515.671,4957211.195,4495567.135,5061750.217,1706795.089,5980968.522,1412019.929,1818041.715,1913767.179,2045730.32,1340631.036,24722.20149
LPI(18:3) | PI(18:3)_2,0.589894594,7.447119337,3.165894409,0.075191239,0.411955309,11,11,WT,5xFAD,PI,169101.0112,219345.0134,251463.3151,277607.298,98647.70774,117874.5064,225266.717,146855.5697,211688.2937,85511.86475,99983.20712,122128.2901,253125.2772,233025.8982,280192.0381,83949.74655,268749.5607,291954.1646,221169.4343,208541.7339,218967.7726,131043.7487,25615.88174
LPS(12:0) | PS(12:0)_2,0.630871245,5.61542093,3.614108455,0.057291422,0.411955309,11,11,WT,5xFAD,PS,99086.04723,113849.0266,30433.24246,26730.74222,10360.16093,54492.60446,28270.24221,45009.08344,54440.58345,21882.38121,41427.48301,61697.96489,228008.436,216053.4761,236725.2557,58216.52415,222617.3156,239476.2363,205059.1777,169430.3528,166525.4722,101102.6671,11291.92084
LPS(14:0),0.582464604,1.643544133,3.079410697,0.07928925,0.411955309,11,11,WT,5xFAD,PS,2411.7402,2427.400162,3062.2202,3755.760265,2554.780209,1917.480133,2193.800159,2323.360168,2072.100132,2050.400139,2377.940166,654111.2423,1027600.505,883385.6127,747567.7726,450277.4788,702934.5789,473860.6037,252566.0169,211488.3356,217652.7146,456310.8321,1648.120121
O-(13-carboxytridecanoyl)carnitine,0.595523514,10.29406223,3.225919682,0.072481072,0.411955309,11,11,WT,5xFAD,CAR,1416056.594,1531802.437,1303397.835,1586362.503,1309095.474,1147155.506,1036966.475,901662.4818,1106869.473,1241683.352,1246087.181,383271.8889,420835.7914,365576.0248,407185.308,194992.3158,390158.7466,219671.9913,108421.6683,111776.9669,115195.5857,212277.5769,148203.6897
O-palmitoleoylcarnitine | trans-Hexadec-2-enoyl carnitine,0.632655769,10.07201928,3.634771612,0.056584368,0.411955309,11,11,WT,5xFAD,CAR,1160456.52,1221715.895,1100129.718,1433506.93,1066111.337,980346.4486,920772.7703,744025.3511,966973.6465,1018722.443,1109362.911,1155495.583,700976.6896,651308.1229,989179.7036,479713.4985,1015523.077,565950.5378,283938.1596,234215.177,221823.1335,491166.0193,147515.6512
PC(34:0),0.634032371,11.27873301,3.650394587,0.056055929,0.411955309,11,11,WT,5xFAD,PC,3412272.113,2316965.524,3831806.577,1848333.737,3103933.51,3171832.744,2477021.501,712100.3649,1564165.414,3370390.699,3217459.758,4648458.17,5227865.072,4683383.762,5225475.065,1783487.885,6189341.367,1487454.153,1898086.685,1974806.772,2155256.82,1401191.834,35068.68243
PC(34:1),0.632739748,11.25774321,3.635736305,0.056551585,0.411955309,11,11,WT,5xFAD,PC,3356473.464,2232294.992,3874880.126,1816527.266,3046089.52,3090361.447,2411189.076,718289.1857,1566779.552,3346560.354,3168820.831,277982.0551,243580.819,185508.0546,60061.82473,56158.94469,269478.9976,51319.0236,109444.928,100171.1482,41155.24356,51084.62339,32350.02237
PC(34:2),0.623488641,11.2487833,3.531660109,0.060207477,0.411955309,11,11,WT,5xFAD,PC,3283868.404,2238602.074,3865663.842,1801434.29,3077183.534,3046965.009,2423174.874,717388.948,1547010.259,3303730.484,3133785.026,4722541.475,5191223.558,4720311.005,5171141.995,1801859.526,6217856.199,1596471.519,1871276.931,1975534.305,2136728.207,1438264.219,32992.38232
PC(36:4),0.614303289,12.16738538,3.429772494,0.064030921,0.411955309,11,11,WT,5xFAD,PC,6490797.688,4231540.995,7562902.114,3383237.037,5607533.167,5871405.304,4564536.533,1349860.692,2911549.907,6200443.826,5874787.124,1489.640106,1808.240124,1680.200119,1945.460125,1948.320137,1705.24012,1859.700123,2454.040169,1710.740112,1905.880135,1559.960091,45916.02332
PC(36:5),0.587361947,12.07938516,3.139229393,0.076429911,0.411955309,11,11,WT,5xFAD,PC,6336148.4,4064099.887,7164140.032,3351361.046,5154311.179,5629292.476,4166112.971,1248822.536,2697106.017,5796766.242,5488259.391,261094.1974,275738.0443,223971.4535,58803.26431,51337.9641,289564.0624,56207.98331,124999.6666,113481.3269,30632.32233,52914.88387,47576.38324
PC(36:6),0.623208814,11.80775132,3.528537671,0.060320967,0.411955309,11,11,WT,5xFAD,PC,5206916.737,3437297.54,5763961.595,2824609.495,4065790.831,4633737.156,3534661.324,1096987.469,2261754.864,4869907.774,4447913.605,951440.5933,567046.3201,527737.3624,775435.08,361162.3491,710925.3693,412707.8065,216137.3158,189766.937,181720.5929,406663.2867,45957.18323
PC(38:7),0.622341374,11.791836,3.518857692,0.060674252,0.411955309,11,11,WT,5xFAD,PC,5221588.732,3533076.065,5738521.667,2930173.532,3757821.692,4624751.686,3394504.075,1043733.313,2332611.161,4824725.192,4401722.087,2809078.303,3370828.851,3015819.776,3274823.366,1153624.774,4504572.306,1020041.362,1272210.582,1307131.527,1416996.383,845048.8053,53051.94336
PC(38:8),0.580452761,11.59599167,3.066721005,0.079910504,0.411955309,11,11,WT,5xFAD,PC,4711638.727,3274253.027,5018410.587,2672175.992,3212764.473,4005719.989,2988250.445,927825.7032,1962407.195,4184358.563,3696890.577,2706782.707,1483503.206,1629206.929,2069376.279,1643903.005,2706810.945,3269927.564,1402938.297,1877812.425,1660170.157,3196828.137,52666.08325
PC(40:10),0.598716609,11.07092025,3.26015985,0.070982207,0.411955309,11,11,WT,5xFAD,PC,2945705.068,2158563.916,3288660.063,1726701.223,2655875.152,2737490.849,2076231.083,573820.0663,1475207.331,2813032.89,2802506.449,2615144.077,1423293.15,1609023.469,2050477.365,1598547.257,2619669.397,3148739.742,1390944.842,1842007.302,1635280.074,3067141.962,35397.58264
PC(O-36:2),0.609656716,11.21345769,3.37877045,0.066041306,0.411955309,11,11,WT,5xFAD,PC,3369846.122,2177112.031,3778304.097,1770379.148,2950797.919,2989765.796,2338834.524,687130.2514,1481379.245,3178805.419,3107674.313,1328671.696,1831126.669,1470323.498,1537707.435,957391.0729,1600621.871,935662.5991,464132.9095,445291.3276,448718.7349,888425.7295,37861.30249
PC(O-36:3),0.605712796,11.25669416,3.335775761,0.067788433,0.411955309,11,11,WT,5xFAD,PC,3436441.875,2254428.723,3866080.545,1848740.844,3079532.66,3046962.641,2426638.536,685566.8362,1567703.486,3304322.691,3165415.225,3319410.498,3887920.992,3513842.35,3810893.785,1329058.019,4999381.965,1176163.062,1469178.775,1518491.79,1644389.422,937086.4713,36524.70227
PC(O-36:4),0.647095003,11.38015412,3.800116512,0.051249017,0.411955309,11,11,WT,5xFAD,PC,3616643.065,2425201.381,4177803.719,2006869.87,3263267.977,3346297.79,2715573.116,773741.2485,1677818.422,3631748.899,3453321.766,617266.7227,971545.1656,808135.4799,704765.3746,419890.1057,636524.2713,439475.9062,247884.9365,197442.829,197448.8562,439223.8697,40997.84296
PC(O-36:5),0.635906995,11.35349353,3.671703491,0.055343593,0.411955309,11,11,WT,5xFAD,PC,3591358.788,2403889.57,4111731.223,2006440.812,3193905.11,3339110.592,2591614.066,757661.4064,1653201.557,3565773.512,3380768.309,1016107.599,622054.6636,441200.2716,694525.8079,589368.583,589480.1793,822021.4733,579981.7275,623406.3416,540636.5941,1067802.037,37368.78271
PC(O-38:0),0.63615775,11.80704163,3.674560704,0.055248811,0.411955309,11,11,WT,5xFAD,PC,5289703.172,3577677.397,5635289.271,2909522.834,3844515.694,4736236.396,3507070.156,1004095.991,2331439.488,4929344.71,4415949.736,865062.2417,659880.2336,733299.8247,124806.169,183457.2104,618000.4036,84016.82513,382594.9257,306717.6639,119194.1705,137298.7704,49674.60309
PC(O-38:1),0.577100359,11.59377598,3.031836238,0.081645569,0.411955309,11,11,WT,5xFAD,PC,4780418.927,3243295.377,5003081.2,2649150.751,3227990.291,4039603.618,2979796.349,898538.895,1976313.585,4159882.363,3692309.726,106896.287,278155.3381,277017.9412,290469.8774,87442.72679,255702.0358,288611.8983,222774.5963,221488.6774,217411.1364,156576.209,48770.76355
PC(O-40:2),0.581155495,11.00379499,3.074054884,0.079550819,0.411955309,11,11,WT,5xFAD,PC,2859765.493,2040389.377,3108231.398,1673861.999,2605250.262,2585402.221,1957894.107,568465.8611,1358332.036,2680688.607,2723579.548,200014.3128,199652.7136,156444.6912,203236.5543,136944.2509,1127701.024,166286.4918,135171.9088,112067.8071,105133.9668,179065.9112,28992.68208
PC(O-40:3),0.599227383,11.06843902,3.265651909,0.070744899,0.411955309,11,11,WT,5xFAD,PC,2929677.797,2124666.149,3260088.143,1738482.371,2683150.805,2749309.631,2051561.647,579276.2565,1463181.614,2793775.386,2827196.165,2880691.789,3399653.365,3071671.46,3304714.734,1146936.439,4518410.383,940190.6243,1305326.805,1305489.963,1477233.751,905470.4191,35153.16212
PC(O-40:4),0.593909503,11.09559072,3.208690635,0.073248079,0.411955309,11,11,WT,5xFAD,PC,2971971.397,2182530.101,3268941.038,1802488.348,2734248.842,2788565.344,2071280.476,602389.987,1479710.603,2821878.59,2872863.038,387416.4024,415242.4917,328334.9067,278035.18,124594.8899,839276.3891,149151.0518,139561.7316,176184.8291,73503.04576,294713.7784,51790.26366
PC(O-40:5),0.611081536,11.06831644,3.394367659,0.065419443,0.411955309,11,11,WT,5xFAD,PC,2931142.357,2146557.618,3233023.589,1755047.669,2591182.099,2766542.051,2047562.648,604164.6311,1469212.7,2791343.642,2755173.605,2881798.135,3417545.924,3071638.707,3307019.252,1178049.591,4564289.039,1024153.896,1307736.837,1334771.551,1435602.71,918590.6849,51140.32354
PC(O-40:6),0.625105723,11.09039026,3.549746316,0.059554555,0.411955309,11,11,WT,5xFAD,PC,2930231.683,2149659.949,3300123.459,1760714.078,2634120.333,2766324.106,2115221.492,615333.8615,1474358.55,2858296.06,2858296.627,204580.5539,205466.0713,175101.2515,42650.50305,47005.52382,195589.0739,33564.66235,95113.32507,88444.72601,28673.90189,39458.28276,46563.84338
PC(P-36:5),0.622925846,11.30336344,3.525375984,0.060436116,0.411955309,11,11,WT,5xFAD,PC,3491044.083,2355940.9,4005601.091,1912342.064,3112323.172,3229574.441,2505431.608,724949.3451,1598736.512,3446065.462,3220067.115,1112321.772,700358.5771,607270.5606,939285.0958,465198.0576,966161.8423,542719.3671,280511.7409,231409.957,212152.8756,495200.8328,32240.80228
PE(O-18:1),-0.598781336,8.043082204,3.343009976,0.067491042,0.411955309,11,11,WT,5xFAD,PE,645419.5735,498478.8514,397377.7004,584710.0212,309101.3629,132732.7302,180464.6515,132201.1104,239626.6176,124342.9067,144312.1932,614715.1844,649784.5213,510687.3964,637306.9753,366131.3893,559286.6376,377349.0786,180627.7325,170858.1572,186960.9372,305411.7211,32434.50198
PG(38:7),0.576796835,9.236727984,3.028660927,0.081805505,0.411955309,11,11,WT,5xFAD,PG,1005818.815,389448.0026,867329.4329,467678.9279,798848.7421,603180.4843,499877.2877,307034.1407,571177.5288,664112.4246,690906.0323,1272495.035,938313.9629,884328.896,973976.6787,566529.4958,834111.2352,492448.017,284676.6577,301266.5426,346225.7218,543884.5637,42770.44293
PI(38:5),0.587171394,7.908095482,3.137138545,0.076527961,0.411955309,11,11,WT,5xFAD,PI,171100.0512,384025.4846,443229.6754,351072.2843,115115.6277,207109.8103,283934.941,221520.013,219203.4541,195904.3944,146747.1315,284187.3378,241325.457,192589.7135,262577.1793,189454.6132,224389.4937,296369.6417,230580.8343,218137.2136,187248.0551,320503.1256,13214.04095
PI(40:1),-0.568909275,7.241680037,3.017922234,0.082348909,0.411955309,11,11,WT,5xFAD,PI,206553.3774,343982.4908,360259.3261,373304.4897,122096.5299,50535.40451,131111.729,100520.4283,181697.2694,34288.36189,48709.72371,326560.8658,290418.9604,244455.4749,297134.7166,198601.0344,280270.7354,349358.5646,261757.3538,242592.2729,234677.3769,371340.7725,13946.52087
PI(42:11),-0.600362625,7.65673935,3.360648358,0.066771775,0.411955309,11,11,WT,5xFAD,PI,307351.8045,503398.7848,455461.4379,493008.6385,168564.251,79650.08416,177958.2916,125735.4293,198256.8735,48629.52313,112425.0489,5919.900444,4777.000355,4846.000366,5167.520367,7208.820492,4643.700306,9013.54068,5563.800373,5365.540367,4733.880352,5882.000412,11494.88085
PI(O-20:5),0.58821899,8.818511889,3.148219524,0.076009859,0.411955309,11,11,WT,5xFAD,PI,241410.4776,410549.2728,556968.5306,526615.443,179311.0486,199539.1989,434741.0258,305525.9624,413658.1622,139513.1498,169941.2716,3317541.844,3862249.524,3496115.809,3798682.014,1336091.025,5003746.961,1192520.706,1462364.021,1511052.697,1660164.192,1053020.714,303411.3954
PI(O-40:5) | PI(P-40:4),-0.634840896,10.17906707,3.757369297,0.052575235,0.411955309,11,11,WT,5xFAD,PI,606953.9013,3802736.138,2230980.602,3565148.135,938635.8068,350889.2542,1076222.826,782626.4082,1406690.305,214662.9739,357457.9249,2955804.091,3508278.695,3141642.135,3407906.323,1177801.416,4644663.731,1077207.569,1351199.215,1364113.828,1494797.331,957277.5563,39443.00281
PI(O-42:4),-0.61862208,7.04811652,3.567888786,0.05890716,0.411955309,11,11,WT,5xFAD,PI,202561.1329,316022.6218,305621.1484,318142.8033,109554.866,47927.42278,117057.4497,93008.16699,136715.1081,30269.9421,40908.92261,94796.14542,275388.6609,279047.0627,311476.8406,83588.18471,288598.8621,332289.486,237579.3166,210514.4561,215210.1353,122518.4903,11832.28093
PI(P-42:6),-0.577161667,14.08970084,3.106215536,0.07799399,0.411955309,11,11,WT,5xFAD,PI,27617184.29,42098946.05,38087157.85,42162627.09,18368203.49,5488743.685,17806965.82,9568005.799,24593519,3660108.02,5187737.484,513790.1552,473583.0355,370239.2067,481934.1093,307722.4596,483757.3378,286808.2806,140316.8507,137788.2506,137787.77,284896.6194,36373.20263
PS(34:5)_2,0.595968557,8.453741933,3.230631682,0.072272806,0.411955309,11,11,WT,5xFAD,PS,339185.8019,433991.1251,325242.5032,604333.4614,224924.5961,237889.5989,194016.8741,452685.5527,235462.8982,221254.8726,343542.5686,231301.5174,208176.4936,153438.1518,218456.9136,203723.1758,191229.5341,233889.0971,166395.5901,238675.1388,174214.7325,254146.0979,83305.90613
PS(40:0) | PS(P-42:6),-0.609780743,10.85805952,3.466922766,0.062607679,0.411955309,11,11,WT,5xFAD,PS,4900518.461,2168572.591,4717065.026,3836524.472,1587413.05,1028067.938,1103377.029,605362.1653,1923869.015,958185.2295,1079721.371,338620.4856,578316.9463,617670.1387,649280.5303,304432.5806,577279.9404,592251.7217,562513.5371,529370.8135,552718.8984,308739.5208,303136.4998
PS(40:0) | PS(P-42:6)_2,-0.611724853,10.65279214,3.489039786,0.061776407,0.411955309,11,11,WT,5xFAD,PS,4264388.765,1911984.56,4173014.704,3348010.63,1417072.651,923498.1926,960178.5923,535449.1106,1664650.081,857278.6479,937117.6887,122098.2296,319796.0627,315487.8186,342681.2645,133021.3488,324332.3617,334252.843,278639.1798,250117.1023,236345.7361,216646.8734,222238.4541
PS(O-40:5),0.64552183,8.822860713,3.781886051,0.05181023,0.411955309,11,11,WT,5xFAD,PS,690660.8839,315681.8239,636112.1254,382407.2297,534094.9716,389776.9641,377551.7407,279590.1179,361394.7412,551311.1245,545572.1224,95082.30634,310363.4616,297975.9254,316332.6608,80781.52547,301011.5776,343090.5182,255312.338,219528.2559,216464.575,129633.2076,40519.42273
SM(d18:0/20:0),0.638151286,11.27570742,3.697291909,0.054500858,0.411955309,11,11,WT,5xFAD,SM,3389811.398,2315818.287,3855315.547,1834050.324,3068650.074,3158702.617,2480143.814,719515.166,1571514.267,3352407.793,3209658.307,575638.1063,652208.5751,605275.6404,235885.2771,94132.32751,828656.0963,81337.72522,290898.6419,306022.8693,143307.6685,158221.5334,35430.8822
SM(d18:0/22:0),0.582325213,11.37479245,3.086288639,0.0789547,0.411955309,11,11,WT,5xFAD,SM,4058220.944,2738333.71,4375296.511,2291770.647,2758262.426,3417641.486,2603952.095,770861.644,1750755.454,3567879.718,3168043.285,3727246.261,4115511.911,3701962.596,4198412.091,1501868.722,4971357.478,1231825.109,1573714.737,1668883.451,1797327.679,1198772.639,36162.06247
SM(d18:1/20:0),0.633354301,11.2239906,3.642701466,0.056315487,0.411955309,11,11,WT,5xFAD,SM,3232399.414,2167475.276,3781528.892,1777772.931,3004853.093,3011203.874,2372495.605,695489.3355,1508517.392,3268107.766,3113622.044,3199394.963,1071843.477,960920.0695,1299715.667,710510.5115,1031910.549,783026.2296,425631.6685,463867.3401,439401.9541,950058.4891,33925.90201
SM(d18:1/24:1)15Z)),0.628993901,11.34497325,3.59342004,0.058008745,0.411955309,11,11,WT,5xFAD,SM,3514312.916,2461524.393,3964204.291,2050984.762,3219296.757,3321378.028,2541559.083,734510.6022,1712405.637,3452855.694,3409372.756,3709307.355,4125866.031,3659234.208,4170613.144,1463308.743,4943435.303,1306623.117,1576792.732,1665923.241,1783628.925,1102702.853,46119.3233
SM(d18:2/22:1),0.598271272,12.18351013,3.255381652,0.071189363,0.411955309,11,11,WT,5xFAD,SM,6639838.363,4295638.351,7504352.67,3437257.472,5846975.031,5987947.4,4552836.203,1302488.103,2885640.474,6322358.047,5945221.619,1898967.924,1088620.486,1185620.054,1503873.32,1151895.379,1903637.501,2190637.189,985834.7047,1293163.694,1144729.315,2196348.839,46068.32318
SM(d18:2/24:1),0.576439311,11.73343549,3.024980757,0.081991294,0.411955309,11,11,WT,5xFAD,SM,4736823.383,3100743.876,5517486.357,2615094.481,4406420.904,4362329.591,3257252.086,995645.8129,2274824.574,4351186.548,4373956.073,1378660.262,479946.5506,398668.2521,542445.9403,289347.7602,476390.8529,333241.3043,197725.8333,187848.5331,188828.0942,412147.5289,51917.0636
[TG(56:8)]_FA18:0,-0.567571103,8.339925936,3.003830307,0.083067915,0.41313179,11,11,WT,5xFAD,TAG,928914.0216,472250.3322,729198.8576,541173.12,387864.3275,239660.0522,157415.2916,106141.3276,223775.898,240572.5572,295517.8028,68429.2645,168615.0717,158902.7912,202719.2334,41393.52242,200980.9535,195705.9128,152616.1891,143972.371,130373.1288,56632.50407,23188.56172
