"lipid","logFC","logCPM","LR","PValue","FDR","Length1","Length2","Title_1","Title_2","type","AK0141","AK0145","AK0164","AK0174","AK0175","AK0144","AK0147","AK0154","AK0155","AK0166","AK0168","AK0139","AK0161","AK0170","AK0200","AK0202","AK0204","AK0135","AK0140","AK0142","AK0157","AK0169","Blank-1x","mean1","mean2"
"LPS(17:0) | PS(O-18:0)_2",0.031722612,10.83696822,0.009325964,0.923067062,0.990933042,11,11,"WT","5xFAD","PS",2152451.8248,2398634.3428,2598120.4748,2159145.7358,1276820.8948,917737.7948,1076255.2308,617385.2978,839327.2418,836703.8918,1013407.8078,2138799.6318,2149515.3668,1870219.8798,1950654.5618,669834.5008,1873984.1638,724319.5848,1365639.9768,1159035.7188,1103643.0228,716494.4268,420407.9902,1444180.95798182,1429285.53043636
"LPS(17:0) | PS(O-18:0)_3",0.03831109,10.62502613,0.013600058,0.907161755,0.990933042,11,11,"WT","5xFAD","PS",1904811.0635,2062408.5425,2264530.1905,1860628.3645,1133444.8345,829760.8475,932207.7085,540943.418,776989.5325,733473.0235,895936.5485,8172370.8275,7523277.9685,5994411.7055,10632099.5365,5734603.1865,10559904.2865,6572079.0705,4232534.1965,4445412.9725,4793116.2035,5629475.4835,349594.6035,1266830.37036364,6753571.40340909
"LPS(18:0) | PS(18:0)_2",-0.029009224,8.260636544,0.007808629,0.929585426,0.990933042,11,11,"WT","5xFAD","PS",565424.32393,164714.00893,421866.31143,283224.80093,225944.31283,72427.96303,77921.20403,43470.36243,199671.99713,118000.04683,211590.79373,0,0,0,0,0,0,0,0,0,0,0,91770.22717,216750.556839091,0
"LPS(18:2) | PS(18:2)_2",-0.045444231,8.063673822,0.019168971,0.889883161,0.990933042,11,11,"WT","5xFAD","PS",515518.25502,271341.73492,415420.94272,375158.40932,211048.47052,151173.38822,114967.11072,88402.04542,203979.93162,143273.85002,213361.99632,671885.95642,627828.14562,649136.45532,637806.42002,413628.00972,467563.64242,429446.38692,334899.28512,316956.82142,290712.53572,634420.75182,44216.80298,245786.012256364,497662.219138182
"LPS(20:4) | PS(20:4)",0.035806704,7.101133504,0.011880204,0.913205388,0.990933042,11,11,"WT","5xFAD","PS",225341.6561,123261.1489,163432.3112,177495.8331,86364.0652,62173.18402,48921.90246,40252.88238,70255.3453,63893.64392,90170.1871,164242.448,175998.2527,152581.4913,173574.852,111936.6273,161961.3279,129446.1686,83740.9678,69779.3245,73127.8447,99607.1855,35198.2627,104687.469061818,126908.771845455
"PC(40:0)",-0.031970495,10.1776733,0.00948493,0.922416205,0.990933042,11,11,"WT","5xFAD","PC",1071155.0111,905510.5851,967133.1261,792747.3341,428368.9691,346577.2959,192046.4238,0,131087.9732,240298.001,259702.6397,0,0,0,0,0,0,0,0,0,0,0,577269.2539,484966.123554545,0
"PC(42:0)",0.04614857,7.494089091,0.019729447,0.888295329,0.990933042,11,11,"WT","5xFAD","PC",212886.2786,163065.3902,204026.4984,143940.0907,120684.4905,89283.3054,66960.6049,0,66701.2857,87954.6688,100063.248,58239.6848,118597.9506,109965.97,140916.8315,0,151248.2145,83857.6891,44376.2447,30749.18225,41429.4635,20771.00168,62771.104,114142.351018182,72741.1120572727
"PC(42:1)",-0.028285642,9.614529125,0.007423932,0.931337445,0.990933042,11,11,"WT","5xFAD","PC",557281.4054,511158.5534,477105.1086,435335.9958,183992.7966,104658.9899,55482.4646,0,49797.9492,0,29881.6626,51751.0072,0,0,3164.57810000004,0,0,0,0,0,0,0,463346.5916,218608.629645455,4992.32593636364
"PC(42:6)",-0.042106773,9.960519498,0.016456016,0.897926597,0.990933042,11,11,"WT","5xFAD","PC",779749.0541,713867.4551,743517.1191,626550.4161,288408.8584,197423.2964,123976.9058,0,90344.8604,84516.2578,110386.7046,0,0,0,0,0,0,0,0,0,0,0,547427.3989,341703.720709091,0
"PC(42:7)",-0.037317371,9.992314773,0.012924167,0.909487894,0.990933042,11,11,"WT","5xFAD","PC",866710.799,760685.078,781072.804,643843.001,337971.6845,239622.0952,127402.3491,0,110207.8496,136592.9133,162353.1601,253926.5322,604584.362,962620.738,784805.289,385166.8173,822750.235,434697.3149,223762.018,208577.6797,224927.9048,339848.0493,539166.314,378769.248527273,476878.812745455
"PE(18:0)",0.029043929,7.045668986,0.007817525,0.929545433,0.990933042,11,11,"WT","5xFAD","PE",230966.55617,114009.26717,78508.88587,150473.69177,110970.34917,17455.10138,75487.20527,44420.02359,109186.28637,15931.94086,35927.46307,394404.98707,380616.98567,292928.69877,388323.68737,283273.60407,359190.70347,295864.03867,141169.54977,154510.85517,154554.51187,490047.79967,39639.66263,89394.2518809091,303171.401960909
"PE(30:0)",-0.029279286,7.219224904,0.007954523,0.928932398,0.990933042,11,11,"WT","5xFAD","PE",242561.37934,212307.27464,84289.52534,199999.55534,127603.09084,9664.22122,99428.10844,118477.56834,113375.14914,0,27440.54245,99848.92604,248694.40034,218924.13624,238496.15854,79324.34644,228832.01664,187869.47384,104680.92704,92090.30634,92062.58784,54515.30546,36323.60236,112286.037735455,149576.234978182
"PE(34:6)",0.037115778,6.865528867,0.01276421,0.91004736,0.990933042,11,11,"WT","5xFAD","PE",173653.36942,213597.43202,28853.84182,165407.95152,96605.74642,10997.44067,67885.00427,135649.91222,78313.60532,0,15599.96105,246236.43832,198437.93292,144425.99012,215875.53482,138287.19082,203940.15572,171024.43142,101110.50562,100431.62622,82560.20422,192800.43232,25860.36188,89687.66043,163193.676592727
"PE(40:5)",0.046589048,7.362766912,0.020107605,0.887236968,0.990933042,11,11,"WT","5xFAD","PE",300434.45903,207010.47543,101305.40613,188008.25253,203533.99243,35909.5819,125267.06813,150492.92993,133898.77033,12729.96097,56327.8035,240768.31983,230447.18993,179393.39133,236667.81593,139264.87283,228066.05573,197637.63163,121123.88983,102009.86843,100752.28883,176652.75113,29124.16217,137719.881846364,177525.825039091
"PE(42:4)",-0.042316152,6.54325436,0.016618909,0.897425423,0.990933042,11,11,"WT","5xFAD","PE",180249.31284,117190.86814,31510.02212,108902.08784,77890.62544,13542.04078,51069.7442,60416.98382,57410.9837,3173.33986,15730.3805,2108020.42594,1622765.17994,2176777.14994,1729961.41694,1418767.83394,1806545.93394,1291033.10894,890666.45974,1245502.20194,1386652.02394,935827.42684,26555.98206,65189.6717490909,1510229.01473091
"PE(O-38:1)",0.034667244,7.843524726,0.01113664,0.915955045,0.990933042,11,11,"WT","5xFAD","PE",491230.97177,287774.24007,99444.56637,290171.16177,296112.58207,49109.86313,202363.29837,179324.77677,237780.35927,28529.52243,79556.20407,578891.35427,583260.55317,416468.56657,522408.65647,366386.86627,452143.89117,458369.09597,261592.73697,224275.15427,208301.91837,573429.05967,34595.82263,203763.413280909,422320.713924545
"PE(O-38:6)",-0.041192283,7.125934684,0.015748007,0.900134799,0.990933042,11,11,"WT","5xFAD","PE",273548.6565,219907.253,66547.76429,196389.4725,155697.6716,26162.78256,121414.3895,131180.5099,116144.4479,16305.02084,17125.62124,0,0,0,0,0,0,0,0,0,0,0,22679.6216,121856.689984545,0
"PE(O-40:3)",0.039828574,6.827666657,0.014697362,0.903506743,0.990933042,11,11,"WT","5xFAD","PE",190736.57162,136019.70972,53261.98369,139421.95092,110417.44872,15835.44159,74252.04582,78351.04642,88488.82682,5173.00047,30815.06262,695341.78812,474176.58972,423153.97342,697583.14832,393802.58762,672934.34452,518346.97862,363162.00542,254841.89602,243040.31502,444971.59032,28229.88188,83888.4625827273,471032.292465455
"PE(P-34:4)",0.029430842,6.291933015,0.008026785,0.928611182,0.990933042,11,11,"WT","5xFAD","PE",121726.42899,91058.00749,23926.08186,98082.12799,62426.12376,4049.26054,44490.26329,50762.18364,57288.44359,0,5801.32043,178448.37299,191640.61359,156488.41059,186142.09319,122643.52969,164896.53509,142763.26949,92103.26659,84149.90619,81180.38399,110828.70719,24321.92171,50873.6583254545,137389.553508182
"PG(26:0)",0.028888174,8.304579221,0.007734207,0.929920916,0.990933042,11,11,"WT","5xFAD","PG",641742.42608,277611.08148,492688.62228,358284.66548,253015.37628,149580.07108,158801.69388,86461.06478,239654.31658,169351.29338,298075.99948,310008.82268,175095.73178,123613.26988,243795.27938,141172.93058,280344.22208,200957.41728,87639.54668,81648.02528,66229.18608,192113.51288,55122.60382,284115.146434545,172965.267689091
"PG(28:0)",-0.032700684,10.58882344,0.0099233,0.920649382,0.990933042,11,11,"WT","5xFAD","PG",1549454.286,867144.64,1445614.816,1038336.981,431663.351,160551.7766,101797.0074,0,388618.045,68437.2816000001,205910.393,0,0,0,0,0,0,0,0,0,0,0,800418.766,568866.234327273,0
"PG(28:2)",0.030758201,7.884065522,0.008767506,0.925399137,0.990933042,11,11,"WT","5xFAD","PG",447749.75508,251016.07638,325766.29948,288800.22228,169440.39078,124098.24428,93113.88418,86694.34528,167766.99258,126784.72828,184130.39398,426726.77288,421196.21358,344712.22288,397376.30898,149633.57068,362892.50218,152802.36928,254270.51698,223953.71498,198044.07478,164851.81148,44541.50342,205941.939325455,281496.370789091
"PG(30:3)",0.033699716,7.577081926,0.010523857,0.918291673,0.990933042,11,11,"WT","5xFAD","PG",269528.75991,264034.23831,167677.35411,305666.36331,142954.69021,83895.70451,69686.00531,74467.48581,103284.48761,115681.35101,157077.31271,740306.29321,1101192.70341,1467972.93041,1285809.90141,907120.74531,1298085.21541,924441.53781,731410.38741,705572.77561,713761.34741,838449.57451,39235.90259,159450.341164545,974011.219264545
"PG(34:3)",0.038716964,7.977344021,0.0138893,0.906184234,0.990933042,11,11,"WT","5xFAD","PG",441461.28331,291796.10101,335821.88341,321392.32791,216845.51561,136096.28871,100721.36621,98307.84901,179834.89041,162368.46911,210869.15471,523958.23521,374393.42861,306094.92351,434324.55001,254185.48271,414268.95141,334385.42791,176829.77411,178129.59321,146583.45081,499800.42381,41636.88309,226865.011764545,331177.658300909
"PG(40:2)",0.031339354,8.161229087,0.009101877,0.923994131,0.990933042,11,11,"WT","5xFAD","PG",530065.27384,336077.32464,410583.15074,327206.74574,258348.07914,173600.39004,141199.12934,137677.10994,152943.95064,195472.67394,217219.15524,2604469.03374,2531670.47774,2372396.77474,2463360.29174,1026654.19274,2245328.37074,1107059.90174,1755722.41074,1583778.19374,1487083.66474,1154003.64174,43731.28326,261853.907567273,1848320.63219455
"PG(42:2)",0.032023944,7.234636735,0.009503486,0.922340592,0.990933042,11,11,"WT","5xFAD","PG",244294.55879,132218.44899,173579.15129,136374.55049,108244.00759,57751.70379,43437.20258,43754.30267,60158.36369,72194.36549,84728.92789,596365.24649,668301.74709,495316.07649,610931.98179,392709.09459,534248.81209,507203.33519,337952.69699,248753.53739,258045.03969,415536.95199,44076.98291,105157.780296364,460487.683617273
"PG(42:8)",0.033627325,7.548705823,0.010478688,0.918466595,0.990933042,11,11,"WT","5xFAD","PG",336578.88441,181082.69401,236566.97901,175979.43071,128458.13021,67003.50421,57223.26431,79843.18631,81831.26641,98230.84881,119679.46851,827484.74251,1067511.13581,1390446.95781,1201773.19881,836465.65661,1215638.74281,831240.01501,665979.54481,624716.71321,647201.20011,744000.39201,47794.64319,142043.423355455,913859.84541
"PG(O-36:4)",-0.032905754,7.762531614,0.010047925,0.920154316,0.990933042,11,11,"WT","5xFAD","PG",454710.99665,212306.45635,346568.20885,260386.49645,168270.65295,97533.16795,86867.00505,89927.34715,168273.40775,114201.15095,177274.17195,181753.49385,374741.62405,355902.41265,416927.91015,37465.42325,409514.56735,298090.94055,220999.51615,176439.49085,152573.23145,61679.024,36721.50235,197847.187459091,244189.784936364
"PG(O-42:1)",0.030235637,7.380136194,0.008472108,0.926663037,0.990933042,11,11,"WT","5xFAD","PG",306002.94258,153648.76958,210436.11438,169640.79298,129004.64898,75584.86498,58311.68362,63302.36518,86984.94608,84407.26598,111388.28848,578240.89778,561111.46258,420873.48658,552993.86278,453661.69048,546242.46038,459385.01208,201892.43488,257350.95368,226023.53198,718792.68208,39193.56302,131701.152983636,452415.315934545
"PG(P-30:1)",-0.033493057,7.605414405,0.010409881,0.918733794,0.990933042,11,11,"WT","5xFAD","PG",389617.38422,228923.17552,288301.79952,264700.99772,152604.38862,108238.52772,91533.86622,88243.38762,141985.83142,105482.30572,148534.65012,387361.48282,391434.26942,296474.13932,405973.62882,271235.02002,330534.92302,314306.52442,199932.35362,187150.27742,178788.92922,308914.56232,29184.62228,182560.574038182,297464.191856364
"PI(32:5)",-0.043946431,6.638293178,0.017924863,0.893494488,0.990933042,11,11,"WT","5xFAD","PI",49106.74431,211203.8538,189943.6568,200889.6547,33395.8022,22085.32177,84857.72571,97946.1258,92940.8466,9098.48093,16077.70119,780095.6991,1170820.5181,1492344.2751,1305275.7311,907215.2094,1333071.8031,947375.3783,756091.1498,744589.6527,738704.8715,851650.0096,14061.3009,91595.0830736364,1002475.84525455
"PI(36:0)",0.032009553,8.350239202,0.009495206,0.92237432,0.990933042,11,11,"WT","5xFAD","PI",216258.87535,485305.23595,532502.82405,588235.68055,123369.70765,91376.76725,230922.67885,211176.49375,270219.26285,15654.10187,109489.64785,259214.99905,183126.01175,140205.93075,11052.72098,22679.32097,210154.37305,27048.56189,114435.15165,96712.36685,117.979950000008,60890.44595,71532.24475,261319.206906364,102330.714803636
"PI(36:5)",0.033647893,6.47704047,0.010491059,0.91841865,0.990933042,11,11,"WT","5xFAD","PI",46037.70356,182937.11234,157145.55294,154019.87084,30444.52245,19633.78147,59209.98434,97640.72724,77554.56655,6426.92034,16627.60141,542735.01204,453578.46764,342397.05964,450128.81024,318044.12234,386542.98884,349417.04604,193456.73374,205251.99314,158063.49204,600534.25904,14904.64106,77061.6675890909,363649.998612727
"PI(42:1)",-0.028973153,5.875196532,0.007788458,0.929676197,0.990933042,11,11,"WT","5xFAD","PI",53332.624277,92295.546717,112560.929217,102575.948117,28289.541787,19919.861777,37502.822847,43422.643067,56631.883577,13982.261027,16610.701367,536657.703317,422053.091617,357476.266817,454364.969317,305864.819217,492452.949717,416352.910817,197190.594717,244100.918117,205505.031017,459699.889617,9612.860683,52465.8876160909,371974.467662455
"PI(O-36:2) | PI(P-36:1)",-0.029378645,6.907986646,0.008008553,0.928692088,0.990933042,11,11,"WT","5xFAD","PI",74994.16523,203150.01496,238529.03926,229121.09566,64390.82656,49634.30435,93337.24636,94347.38806,125058.96836,15227.64123,22668.66168,0,0,0,0,9308.94097,1739.28012,6157.74089,0,0,0,2967.96019,17265.60114,110041.759246364,1833.99292454545
"PI(O-38:1) | PI(P-38:0)",-0.03688662,7.253906383,0.012626945,0.910530296,0.990933042,11,11,"WT","5xFAD","PI",113080.02879,236278.39629,366643.80209,267402.37849,76340.16512,65509.6061,109719.10819,109963.84789,168494.53109,41798.20314,37157.00258,672449.12929,766213.85729,633826.99549,728046.52819,533083.67959,657840.99059,524149.83879,403673.82309,363813.78699,384672.05309,497629.75919,19669.12121,144762.460888182,560490.949235455
"PI(O-38:6) | PI(P-38:5)",0.035689332,7.120649706,0.011802493,0.913488605,0.990933042,11,11,"WT","5xFAD","PI",84990.04727,233485.23367,252824.89817,249272.15787,54974.02342,45641.10397,88581.18617,102067.90897,126689.52907,34358.2229,42936.36287,321961.60307,309272.28287,259182.59837,292754.42257,174064.77257,277008.73567,277288.98047,164630.47597,135198.22927,113579.22867,242781.61677,25002.92163,119620.061304545,233429.358751818
"PI(O-40:2) | PI(P-40:1)",-0.037505833,6.276153027,0.013053978,0.909036443,0.990933042,11,11,"WT","5xFAD","PI",65316.20462,127558.01056,159231.39166,129620.11046,26708.78227,22822.28124,53627.2434,60869.76458,70821.80529,9172.24081,17317.58173,704087.65156,914779.30076,1180667.12806,995382.39506,713379.13326,1011885.28706,710141.89746,589691.59906,540325.23656,543560.87596,637896.78656,13878.92094,67551.4015109091,776527.026487273
"PI(O-40:3) | PI(P-40:2)",0.029186386,6.223052161,0.007894079,0.92920221,0.990933042,11,11,"WT","5xFAD","PI",48976.76423,110527.60738,143158.81088,131603.88898,39268.74276,27711.84172,50935.10355,51793.92361,68387.64508,13738.64089,30654.06235,127774.75158,314285.38288,298302.25948,355732.06948,46067.50342,349633.99838,250784.41898,169205.55208,129364.08958,149759.55088,49896.70325,12801.38092,65159.73013,203709.661817273
"PI(O-42:2)",-0.028607751,5.952882821,0.007593228,0.930560924,0.990933042,11,11,"WT","5xFAD","PI",49238.50339,101003.96668,118252.42928,102684.96628,26918.58248,17738.18094,38265.4629,45356.22307,52431.32362,12398.10069,21480.04188,1200488.20908,655714.14368,458091.17208,847076.21768,607464.72248,857497.65118,644460.24518,406066.56868,453916.01498,364471.50378,867787.61998,11491.30092,53251.6164736364,669366.733525455
"PI(P-34:1)",0.031638642,6.766448877,0.009276101,0.923272368,0.990933042,11,11,"WT","5xFAD","PI",49520.7435,195146.69246,195699.15276,205046.21276,50179.72215,21419.46132,85055.88506,95033.74666,112345.02696,14032.36076,21743.14159,50110.70256,120723.82776,104644.82776,120155.80966,22001.2014,253155.73896,99633.86656,74137.42525,64461.88472,65816.30482,29276.00206,17867.20134,95020.1950890909,91283.41741
"PS(36:0)",0.040733941,8.822861182,0.015373621,0.901322871,0.990933042,11,11,"WT","5xFAD","PS",848984.50273,416425.18863,698749.93143,464549.01323,519143.97923,238476.83413,205251.42953,195853.73723,286205.75703,337116.44653,438106.54753,22663.80044,82569.12523,67519.94493,105896.72793,0,99173.84833,56674.22293,13634.7008,14441.62091,17891.70068,1796.86011,62593.28467,422623.942475455,43842.0502081818
"PS(40:2)",-0.035961084,8.271382171,0.012001304,0.912765899,0.990933042,11,11,"WT","5xFAD","PS",579814.52521,365507.36521,455757.18941,382120.18781,304206.88151,193066.59041,160106.79081,131195.10841,174329.69101,200150.53431,243963.25981,178223.51351,153819.08951,114628.04581,160911.73151,97484.20431,147798.20871,121563.24871,72683.28561,64879.66341,63567.60621,107921.72821,44190.78339,290019.829446364,116680.029591818
"PS(40:3)",0.039315882,7.72746776,0.014322049,0.904740794,0.990933042,11,11,"WT","5xFAD","PS",327900.70206,268446.48136,251350.95516,262393.07706,161595.94986,88717.32646,73445.04526,120840.97036,95448.02576,120715.52756,151286.83166,529806.93456,375831.62606,297026.68326,426680.47196,272561.98096,415412.60826,331224.93966,152667.12986,165071.75126,136929.84766,484331.15456,43933.44324,174740.081141818,326140.466187273
"PS(42:9)",0.028793245,7.35847851,0.007683299,0.93015134,0.990933042,11,11,"WT","5xFAD","PS",278529.76094,147869.13364,194314.85794,177436.93154,115430.42854,67674.84424,50801.82428,59944.50484,74286.08734,78533.22704,99560.94624,63675.18484,70239.72544,66292.38424,72666.72504,41237.26373,60625.98334,45931.00372,26765.12183,20650.30121,28583.44251,26431.06275,43368.76306,122216.595143636,47554.3816954545
"PS(44:2)",0.029575222,6.973461153,0.008106051,0.928260506,0.990933042,11,11,"WT","5xFAD","PS",213595.05285,112545.36875,153672.75185,136082.32895,95064.46605,50469.18469,42018.86343,42221.44368,64757.30581,60640.02438,86864.26605,779785.56135,1119216.97595,1457243.79495,1288690.15195,912089.03055,1323647.54395,934661.37135,738333.87875,703292.35235,731203.19025,838163.20145,31615.40205,96175.55059,984211.550259091
